Ward,Old Ward,Borough,WardName,1  Total;2001/02,1  Total;2002/03,1  Total;2003/04,1  Total;2004/05,1  Total;2005/06,1  Total;2006/07,1  Total;2007/08,1  Total;2008/09,1  Total;2009/10,1  Total;2010/11,1  Total;2011/12,1  Total;2012/13,1  Total;2013/14,1  Total;2014/15,2  Violence Against The Person;2001/02,2  Violence Against The Person;2002/03,2  Violence Against The Person;2003/04,2  Violence Against The Person;2004/05,2  Violence Against The Person;2005/06,2  Violence Against The Person;2006/07,2  Violence Against The Person;2007/08,2  Violence Against The Person;2008/09,2  Violence Against The Person;2009/10,2  Violence Against The Person;2010/11,2  Violence Against The Person;2011/12,2  Violence Against The Person;2012/13,2  Violence Against The Person;2013/14,2  Violence Against The Person;2014/15,3  Sexual Offences;2001/02,3  Sexual Offences;2002/03,3  Sexual Offences;2003/04,3  Sexual Offences;2004/05,3  Sexual Offences;2005/06,3  Sexual Offences;2006/07,3  Sexual Offences;2007/08,3  Sexual Offences;2008/09,3  Sexual Offences;2009/10,3  Sexual Offences;2010/11,3  Sexual Offences;2011/12,3  Sexual Offences;2012/13,3  Sexual Offences;2013/14,3  Sexual Offences;2014/15,4  Robbery;2001/02,4  Robbery;2002/03,4  Robbery;2003/04,4  Robbery;2004/05,4  Robbery;2005/06,4  Robbery;2006/07,4  Robbery;2007/08,4  Robbery;2008/09,4  Robbery;2009/10,4  Robbery;2010/11,4  Robbery;2011/12,4  Robbery;2012/13,4  Robbery;2013/14,4  Robbery;2014/15,5  Burglary;2001/02,5  Burglary;2002/03,5  Burglary;2003/04,5  Burglary;2004/05,5  Burglary;2005/06,5  Burglary;2006/07,5  Burglary;2007/08,5  Burglary;2008/09,5  Burglary;2009/10,5  Burglary;2010/11,5  Burglary;2011/12,5  Burglary;2012/13,5  Burglary;2013/14,5  Burglary;2014/15,6  Theft And Handling;2001/02,6  Theft And Handling;2002/03,6  Theft And Handling;2003/04,6  Theft And Handling;2004/05,6  Theft And Handling;2005/06,6  Theft And Handling;2006/07,6  Theft And Handling;2007/08,6  Theft And Handling;2008/09,6  Theft And Handling;2009/10,6  Theft And Handling;2010/11,6  Theft And Handling;2011/12,6  Theft And Handling;2012/13,6  Theft And Handling;2013/14,6  Theft And Handling;2014/15,7  Fraud Or Forgery*;2001/02,7  Fraud Or Forgery*;2002/03,7  Fraud Or Forgery*;2003/04,7  Fraud Or Forgery*;2004/05,7  Fraud Or Forgery*;2005/06,7  Fraud Or Forgery*;2006/07,7  Fraud Or Forgery*;2007/08,7  Fraud Or Forgery*;2008/09,7  Fraud Or Forgery*;2009/10,7  Fraud Or Forgery*;2010/11,7  Fraud Or Forgery*;2011/12,7  Fraud Or Forgery*;2012/13,7  Fraud Or Forgery*;2013/14,7  Fraud Or Forgery*;2014/15,8  Criminal Damage;2001/02,8  Criminal Damage;2002/03,8  Criminal Damage;2003/04,8  Criminal Damage;2004/05,8  Criminal Damage;2005/06,8  Criminal Damage;2006/07,8  Criminal Damage;2007/08,8  Criminal Damage;2008/09,8  Criminal Damage;2009/10,8  Criminal Damage;2010/11,8  Criminal Damage;2011/12,8  Criminal Damage;2012/13,8  Criminal Damage;2013/14,8  Criminal Damage;2014/15,9  Drugs;2001/02,9  Drugs;2002/03,9  Drugs;2003/04,9  Drugs;2004/05,9  Drugs;2005/06,9  Drugs;2006/07,9  Drugs;2007/08,9  Drugs;2008/09,9  Drugs;2009/10,9  Drugs;2010/11,9  Drugs;2011/12,9  Drugs;2012/13,9  Drugs;2013/14,9  Drugs;2014/15,10  Other Notifiable Offences;2001/02,10  Other Notifiable Offences;2002/03,10  Other Notifiable Offences;2003/04,10  Other Notifiable Offences;2004/05,10  Other Notifiable Offences;2005/06,10  Other Notifiable Offences;2006/07,10  Other Notifiable Offences;2007/08,10  Other Notifiable Offences;2008/09,10  Other Notifiable Offences;2009/10,10  Other Notifiable Offences;2010/11,10  Other Notifiable Offences;2011/12,10  Other Notifiable Offences;2012/13,10  Other Notifiable Offences;2013/14,10  Other Notifiable Offences;2014/15,Population;2001,Population;2002,Population;2003,Population;2004,Population;2005,Population;2006,Population;2007,Population;2008,Population;2009,Population;2010,Population;2011,Population;2012,Population;2013
E05000527,504,Richmond Upon Thames,St Margarets and North Twickenham,77.04559028,84.51957295,73.66464488,78.33075136,68.04931664,63.46807707,60.3270062,69.07802741,54.43363319,51.82844244,55.80357143,56.54867257,50.90156156,58.32111121,8.162452717,10.77500989,9.978477793,10.45701007,12.13801013,8.027956177,8.832926142,13.14440198,8.261428309,9.390519187,8.214285714,8.938053097,7.160728151,11.73324131,0.298626319,0.296559905,0.489141068,0.387296669,0.477874415,0.377786173,0.939672994,0.559336254,0.734349183,0.270880361,0.803571429,0.265486726,0.258821499,0.862738331,1.592673701,1.383946224,1.663079632,1.355538342,2.29379719,2.077823952,2.443149784,0.839004381,0.458968239,0.812641084,0.714285714,1.415929204,1.294107497,0.258821499,13.13955803,12.94978252,11.54372921,14.03950426,12.99818408,9.539100869,10.99417403,10.72061154,9.913713971,9.571106095,10,12.74336283,10.61168148,8.627383315,29.26537926,33.11585607,31.69634122,31.85515105,27.71671605,31.26180582,25.37117083,28.15325813,22.03047549,22.48306998,23.48214286,23.62831858,21.82727979,24.93313778,3.284889508,2.471332543,0.880453923,0.774593338,0.573449298,0.755572346,1.033640293,1.211895218,1.28511107,2.076749436,4.375,1.85840708,0.172547666,0,16.32490543,18.28786081,13.79377813,16.07281177,9.748638058,8.68908198,6.953580154,6.712035052,6.241968056,4.153498871,5.357142857,4.867256637,4.054870158,6.556811319,4.180768465,4.64610518,3.032674623,2.904725019,1.529198127,2.361163581,3.194888179,7.084925888,5,3,2,3,4,5,1,1,1,0,1,0,0.563803796,0.652558963,0.734349183,0.270880361,0.446428571,0.17699115,1.035285998,0.776464498,10046,10116,10222,10328,10463,10588,10642,10727,10894,11075,11200,11300,11591
E05000528,505,Richmond Upon Thames,South Richmond,194.3802925,205.1750673,176.0421658,176.5323659,163.9157655,149.7452349,166.981667,144.5828615,148.9102984,132.6294341,126.1751152,125.7142857,113.1887986,110.7497742,24.24942263,26.06771835,24.91614758,30.55184266,26.37070765,25.8539347,24.66452466,25.85881465,28.34159573,31.11975549,20.92165899,21.38248848,18.87985547,22.13188799,0.577367206,0.865717584,0.958313368,1.241168608,0.948586606,1.132289111,0.945000945,1.038127595,1.028902815,1.481893118,1.566820276,0.829493088,1.174345077,1.535682023,3.560431101,2.404771066,3.066602779,2.577811724,3.699487763,3.01943763,1.795501796,1.698754247,1.870732392,1.944984718,2.211981567,1.198156682,1.716350497,1.62601626,20.4965358,13.94767218,13.41638716,12.02978805,20.39461203,16.22947726,15.4035154,13.4012835,12.25329717,10.00277855,13.5483871,11.79723502,9.936766034,8.491418248,100.0769823,116.775683,99.18543364,91.9419515,83.09618668,82.65710511,89.49158949,69.17704794,73.23917314,62.3321293,64.14746544,67.55760369,61.78861789,62.78229449,18.47575058,13.27433628,12.07474844,10.21577239,8.537279454,3.585582185,4.158004158,3.680634202,5.986343654,5.094007595,5.622119816,4.884792627,0.81300813,0.361336947,18.37952271,25.87533667,17.82462865,22.72293298,15.36710302,12.64389507,15.68701569,13.68440921,14.40463942,10.09539687,8.294930876,7.004608295,6.684733514,7.226738934,6.735950731,5.001923817,2.587446095,4.009929349,3.794346424,3.868654463,13.41901342,13.59003398,10,9,9,10,10,5,2,1,2,1,2,1,1.417501418,2.453756134,1.870732392,1.574511438,1.105990783,1.198156682,1.987353207,1.62601626,10392,10396,10435,10474,10542,10598,10582,10596,10691,10797,10850,10850,11070
E05000529,506,Richmond Upon Thames,South Twickenham,55.38495284,60.64572426,49.95134609,51.66130761,49.47558004,54.11073826,50.67391077,44.64285714,40.64291564,47.30206757,41.79104478,40.39800995,42.7654321,35.25925926,6.909409958,9.816753927,10.37950049,7.717041801,7.098209556,9.647651007,7.313760318,6.644518272,8.087633088,7.665153807,7.36318408,6.567164179,9.481481481,8.987654321,0.54836587,0.436300175,0.540598984,0.643086817,0.317830279,0.524328859,0.417929161,0.207641196,0.40950041,0.806858296,0.199004975,0.497512438,0.197530864,0.592592593,1.754770783,0.981675393,1.513677154,0.964630225,0.953490836,0.943791946,2.298610386,0.830564784,0.307125307,0.907715582,0.497512438,0.995024876,0.888888889,1.283950617,7.677122176,7.744328098,6.270948211,9.217577706,11.86566374,11.84983221,10.23926444,8.513289037,6.244881245,9.581442259,6.467661692,8.855721393,9.185185185,6.320987654,18.31542005,21.92408377,16.10984971,15.54126474,16.84500477,19.92449664,18.91129454,17.75332226,14.53726454,14.12002017,17.21393035,17.31343284,16,11.95061728,4.16758061,1.636125654,1.081197967,1.500535906,0.84754741,0.419463087,0.626893742,0.51910299,3.071253071,3.126575895,1.791044776,1.194029851,0.098765432,0,14.69620531,15.70680628,11.56881825,14.2550911,10.80622947,9.85738255,8.14961864,8.305647841,5.835380835,8.875441251,6.666666667,3.28358209,4.839506173,4.148148148,0.767712218,1.090750436,1.513677154,1.286173633,0.529717131,0.943791946,2.298610386,1.55730897,2,2,1,1,2,1,1,1,1,1,0,0,0.417929161,0.311461794,0.614250614,0.100857287,0.199004975,0.298507463,0.49382716,1.283950617,9118,9168,9249,9330,9439,9536,9571,9632,9768,9915,10050,10050,10125
E05000530,507,Richmond Upon Thames,Teddington,64.30338005,76.06126015,69.27556963,73.74301676,76.02456953,62.66866567,64.51612903,59.41480892,67.11937801,61.83762761,59.03381643,54.03846154,48.06054872,46.35761589,10.30502885,10.89526159,11.9546337,11.27475876,12.08337529,9.295352324,8.289224009,8.957006369,10.13679756,10.11181332,8.115942029,8.365384615,8.798486282,10.12298959,0.515251443,0.205570973,0.204352713,0.507872016,0.302084382,0.099950025,0.099870169,0.398089172,0.787324082,0.486144871,0.966183575,0.865384615,0.473036897,0.378429518,2.370156636,1.336211327,0.715234495,1.523616049,0.604168764,1.899050475,1.398182363,0.99522293,0.984155103,0.486144871,0.289855072,0.384615385,0.094607379,0.189214759,9.377576257,8.017267962,9.298048432,12.89994921,11.17712214,10.29485257,12.4837711,8.061305732,10.33362858,11.47301896,11.40096618,11.44230769,9.933774834,8.136234626,25.45342127,33.1997122,29.12026157,29.15185373,27.69106837,27.68615692,30.16079097,27.96576433,27.45792737,22.45989305,26.95652174,23.36538462,21.28666036,21.94891202,2.782357791,3.597492034,2.860937979,3.555104114,2.013895882,1.299350325,0.699091181,1.592356688,2.263556737,1.944579485,2.512077295,1.25,0.189214759,0,11.54163232,16.44567787,13.89598447,13.30624683,20.03826402,9.995002499,8.289224009,7.762738854,10.62887511,11.76470588,6.473429952,5.480769231,4.162724693,4.257332072,1.030502885,1.23342584,1.021763564,0.711020823,1.208337529,1.5992004,2.696494557,3.483280255,4,2,2,3,2,1,1,1,0,1,1,0,0.399480675,0.199044586,0.984155103,0.68060282,0.579710145,0.384615385,0.756859035,0.662251656,9704,9729,9787,9845,9931,10005,10013,10048,10161,10285,10350,10400,10570
E05000531,508,Richmond Upon Thames,Twickenham Riverside,109.0702714,119.5104392,105.5266115,111.7199391,100.7237636,97.60717846,87.09934302,82.66428784,84.13320274,84.89653839,75.76923077,76.38095238,74.42604441,66.71057584,16.92291817,24.88943742,24.8237818,26.99137494,23.32127061,20.93718843,19.01254231,21.40945584,22.03721841,26.01044285,18.55769231,14.66666667,18.81821603,20.22958224,0.309565576,0.82279132,1.123710287,1.116184678,0.904704463,0.997008973,0.696794744,1.090296362,0.587659158,0.773544769,1.057692308,0.761904762,1.223184042,0.658637561,2.063770509,2.056978299,1.328021248,3.04414003,1.708886208,3.589232303,3.384431615,1.883239171,1.077375122,1.450396442,0.865384615,1.142857143,1.975912683,0.564546481,12.27943453,12.23902088,8.785371335,9.944190766,12.86690792,13.65902293,9.755126418,10.01090296,11.55729677,10.73293367,9.230769231,9.142857143,10.53820098,8.374106135,45.19657414,49.47032809,39.94279293,38.55910705,34.88138319,34.99501496,31.5548477,28.84329468,26.83643487,29.8781667,28.46153846,33.71428571,28.03914189,25.49868272,7.532762357,5.348143577,4.596996629,3.754439371,2.312022517,1.49551346,2.289468445,2.477946278,4.30950049,3.964416941,4.903846154,3.238095238,0.376364321,0.18818216,19.60581983,20.26123624,21.35049545,23.94723491,22.31604343,17.34795613,13.04001593,9.217960155,9.108716944,6.091665055,7.307692308,9.523809524,8.844561536,6.492284531,3.405221339,3.188316363,2.043109613,3.450025368,2.010454363,3.888334995,5.773442166,5.649717514,8,4,4,3,4,4,2,1,2,1,0,1,1.592673701,2.081474874,0.979431929,1.74047573,0.961538462,0.857142857,0.940910802,1.129092962,9691,9723,9789,9855,9948,10030,10046,10089,10210,10342,10400,10500,10628
E05000532,509,Richmond Upon Thames,West Twickenham,67.88432268,69.60744638,61.53227428,69.73723649,69.90791167,59.33785244,62.11972522,55.32746823,49.67143409,43.7106318,49.00473934,59.81042654,43.0497443,55.23012552,11.26331811,10.52205585,10.85863664,11.28983914,12.17942371,7.859318204,10.30421982,7.331378299,8.020873599,9.54380607,7.962085308,11.27962085,8.740120874,13.57508136,0.71029934,1.112909753,0.603257591,0.599460486,0.891177344,0.884173298,1.373895976,0.782013685,0.289911094,0.763504486,0.379146919,1.042654028,0.371920037,1.022780102,0.71029934,0.607041684,0.804343455,1.798381457,1.089216754,1.866588073,1.864573111,0.977517107,0.676459219,0.190876121,0.663507109,1.137440758,1.394700139,0.929800093,8.219178082,10.52205585,5.831490046,9.791187931,13.26864046,12.86963356,11.08930324,12.41446725,8.407421724,8.971177706,10.23696682,14.78672986,9.762900976,12.18038122,19.68543886,20.74059085,19.00261412,19.78219602,21.28923656,22.3008154,21.19725221,18.76832845,19.32740626,13.45676656,18.00947867,19.24170616,16.08554161,20.54858205,4.058853374,4.755159854,6.03257591,2.997302428,4.059807902,1.768346596,1.57016683,2.639296188,3.189022033,2.863141821,3.222748815,3.412322275,0.092980009,0,19.68543886,19.6276811,17.19284134,21.4806674,16.33825131,10.61007958,12.46319921,8.99315738,7.247777348,5.821721703,7.109004739,7.109004739,4.091120409,4.370060437,2.130898021,0.809388911,0.301628795,1.898291538,0.495098525,1.178897731,2.060843965,3.323558162,2,2,1,1,2,1,1,1,1,0,0,0,0.196270854,0.097751711,0.289911094,0.286314182,0.28436019,0.663507109,0.836820084,1.115760112,9855,9884,9946,10009,10099,10179,10190,10230,10348,10478,10550,10550,10755
E05000533,510,Richmond Upon Thames,Whitton,56.3304141,57.10276339,68.31364125,54.07716148,76.04199809,45.9382573,50.16334703,53.19037107,55.45728852,49.80448652,57.85714286,47.71573604,41.01796407,49.6007984,10.59574008,8.419689119,11.49301826,8.870364433,9.12079754,8.218312085,8.852355359,9.565857248,11.44521902,11.11339782,11.42857143,9.441624365,9.181636727,13.37325349,0.32435939,0.863557858,0.214822771,0.534359303,0.636334712,0.632177853,0.73769628,0.840954483,0.624284674,0.514509158,1.020408163,0.406091371,0.598802395,0.499001996,1.081197967,0.971502591,1.181525242,1.068718606,2.96956199,0.421451902,1.159237011,1.681908967,0.936427011,0.823214653,1.836734694,0.304568528,0.698602794,0.698602794,8.649583739,11.11830743,8.80773362,10.0459549,10.49952275,8.11294911,5.690799874,9.250499317,10.82093435,9.569870344,11.2244898,13.50253807,7.884231537,9.081836327,18.38036544,17.0552677,23.8453276,16.45826654,21.95354757,14.01327573,15.28085151,16.50373174,19.76901467,13.58304178,17.55102041,14.31472081,14.77045908,17.36526946,2.054276138,1.727115717,2.148227712,1.389334188,2.439283063,0.526814877,0.526925914,1.261431725,2.39309125,1.85223297,1.734693878,1.116751269,0.099800399,0.199600798,14.27181317,15.32815199,17.83029001,13.89334188,26.93816948,13.17037193,16.22931816,10.0914538,7.595463531,9.261164849,9.795918367,6.294416244,5.788423154,5.289421158,0.64871878,1.079447323,2.470461869,1.175590467,1.272669424,0.632177853,1.47539256,3.048460002,2,2,2,2,1,2,0,1,0,1,0,0,0.210770366,0.946073794,0.312142337,1.029018317,1.020408163,0.406091371,0.499001996,0.998003992,9249,9264,9310,9357,9429,9491,9489,9513,9611,9718,9800,9850,10020
E05000534,511,Southwark,Brunswick Park,134.8133027,152.7421835,154.4305959,143.3432582,131.5633719,128.1860926,128.4247959,125.5160368,113.6948888,116.1071759,101.2121212,100.6792453,96.28188823,104.8103539,26.96266054,32.03485392,35.7691651,32.75202042,33.22905217,35.13981688,34.02570112,30.00952683,29.73078424,31.79858331,21.21212121,24.0754717,22.29370839,34.1886736,1.786169941,2.221083205,1.195151101,1.446193109,1.606493616,1.154829663,1.535601713,1.50841537,1.794771752,1.539882969,1.818181818,1.811320755,2.244333059,2.842821875,9.781406821,8.371775158,11.95151101,10.71884305,11.07635072,8.908685969,7.920471995,6.748174023,7.179087007,6.082537727,6.212121212,7.622641509,7.780354605,2.618388569,19.2225908,21.78370067,19.46388936,18.29008932,14.12023336,15.42522478,13.82041542,14.76659257,11.08076473,8.93132122,10.60606061,11.09433962,13.09194284,9.725443256,47.88636557,54.75824364,52.84275226,49.2556359,48.19480849,40.08908686,34.42980684,33.42330899,28.09207959,27.94887589,32.8030303,32.1509434,29.99925189,27.90454103,2.721782768,5.125576627,3.414717432,2.04168439,1.268284434,2.804586324,3.475309141,4.366465545,4.525946157,3.849707422,4.166666667,4.075471698,0.149622204,0.149622204,21.17887216,22.21083205,23.81765409,23.47937048,11.75276909,15.67268828,13.98205771,13.57573833,11.78306672,12.47305205,11.51515152,10.26415094,8.453654522,9.800254358,4.082674152,4.527592688,4.780604405,4.338579328,8.708886446,7.258929308,16.08340742,18.41854557,17,21,11,9,11,16,1,2,1,1,2,2,3.15202457,2.699269609,2.184939524,2.00184786,1.515151515,0.754716981,1.271788733,1.720655345,11757,11706,11714,11755,11827,12123,12373,12596,12815,12988,13200,13250,13367
E05000535,512,Southwark,Camberwell Green,217.8203131,234.9608647,226.9339693,203.8344356,186.1977243,177.9300397,158.077059,164.7328562,141.2271112,138.8008363,121.3289037,112.6557377,104.766826,111.1613487,40.80421396,41.59522922,43.37457147,45.03232518,47.73163884,44.35629282,40.79179922,39.04675884,42.77124898,38.98293653,29.56810631,31.60655738,28.03255393,38.17336261,2.448252838,1.639955274,1.639588612,1.411904585,1.40387173,2.596465921,1.060445387,1.181129716,1.503142935,1.888446753,2.392026578,1.245901639,1.67936959,2.777418938,20.03115958,19.75400671,20.79296467,15.67957197,18.47199645,18.68012982,10.18027572,8.962690197,9.975403116,13.82612801,11.69435216,9.770491803,7.944709986,5.490246738,28.26619185,24.37569884,20.04769712,20.6583934,16.47702084,15.65091958,14.49275362,13.89564372,14.68980596,10.58879072,12.2923588,13.7704918,9.947035267,8.590621367,80.49558573,88.18486769,82.79922492,70.59522925,55.12043742,59.93508835,46.94238247,49.19057875,35.80213173,35.94793283,39.13621262,35.80327869,36.94613099,36.1064462,17.80547518,25.12113306,23.84856163,17.09147655,10.63986996,6.20266859,10.39236479,15.91051205,6.149221099,5.665340258,2.524916944,3.93442623,0.064591138,0.129182276,21.51494918,26.53745807,24.96646296,23.33358104,19.50642825,16.58853228,15.19971721,13.40929619,12.02514348,13.08423821,10.56478405,6.557377049,8.784394781,8.1384834,5.119074115,5.143496086,7.452675511,7.505387531,13.96482932,11.25135233,15.97737717,19.73181408,15,15,10,8,10,10,1,3,2,3,3,3,3.039943443,3.40443271,3.484558623,3.372226344,2.790697674,1.770491803,1.67936959,1.937734143,13479,13415,13418,13457,13534,13865,14145,14393,14636,14827,15050,15250,15482
E05000536,513,Southwark,Cathedrals,231.6131361,268.5003274,282.1167883,270.6097116,268.5218912,268.3170436,274.0158585,270.1169307,234.9286543,257.6587543,238.5953177,245.4140127,198.5325852,184.906591,27.78780224,29.3240195,33.79562044,37.53194597,35.33182778,34.60084183,38.38327135,41.2371134,37.07243804,40.77906269,30.10033445,28.47133758,29.22498304,34.34243788,1.299169975,2.110165175,1.605839416,1.679445053,3.059663437,2.853677677,1.824433373,1.72974469,1.775107531,2.299316968,1.806020067,1.974522293,2.58955546,2.959491954,12.26993865,8.586189333,7.883211679,8.397225265,9.470386829,13.41228508,8.630973265,6.849788971,6.759063289,11.63183878,12.64214047,10.50955414,7.090449473,6.22726432,25.98339949,30.41548425,30.3649635,28.62358525,26.00713921,27.32396376,24.84036208,17.8509652,18.84344917,21.77588422,15.18394649,18.72611465,20.71644368,17.63363956,119.090581,153.0233573,166.7883212,156.2614093,155.9699862,156.3101948,160.8308189,153.8088978,137.0246467,143.8425644,145.6187291,150.2547771,115.1119058,98.34145138,17.53879466,15.42603507,8.321167883,8.616283315,10.27172725,5.421987587,6.525857835,8.510343873,5.598416058,5.61303848,2.675585284,6.942675159,0.061656082,0.184968247,18.33273187,21.7565306,24.37956204,22.34392114,17.11954542,17.76414354,16.06904779,15.29094306,13.51812658,13.45776696,11.30434783,12.86624204,11.77631173,10.66650225,7.145434861,5.384559412,6.277372263,4.892296459,8.814744664,7.918955554,14.24461441,21.65640351,11,14,17,14,10,11,2,2,3,2,2,3,2.666479545,3.182730229,3.004028129,4.463379996,2.408026756,1.719745223,1.788026389,3.144460201,13855,13743,13700,13695,13727,14017,14251,14453,14647,14787,14950,15700,16219
E05000537,514,Southwark,Chaucer,129.712877,129.7052816,144.7454904,148.1589501,143.4482759,140.5562651,150.4283028,143.5131245,138.8176542,124.7415116,135.4605263,123.9871383,132.2214471,114.4016742,22.91183295,25.24073534,28.99291609,30.84214364,32.30490018,28.52277565,32.80172714,32.7599205,32.73046295,24.81488893,22.36842105,21.92926045,22.1320312,30.24922316,1.305104408,0.875401226,1.825750383,0.80204156,0.943738657,1.419043565,1.25356919,1.096566377,1.147253341,1.467547195,1.447368421,2.572347267,1.204895681,1.839051303,10.51334107,8.316311643,5.258161104,6.707983959,8.856624319,9.64949624,9.819625322,6.510862861,6.748549062,5.603362017,8.157894737,10.8681672,8.624516456,3.361024795,17.11136891,12.69331777,14.53297305,14.50966096,18.6569873,17.17042713,13.85890382,11.23980536,12.48481576,13.07451137,14.14473684,9.517684887,11.28797007,10.78064557,46.9112529,54.49372629,60.83400278,62.70506744,58.00362976,58.03888179,54.8088307,54.21150024,52.36874072,54.16583283,63.61842105,56.27009646,66.14243135,48.76656732,9.570765661,7.805660928,10.73541225,8.895370033,5.081669691,3.973321981,10.02855352,7.744500034,8.503171818,5.936895471,3.684210526,7.331189711,0.317077811,0.190246687,17.32888631,15.24657135,17.23508362,16.11374408,10.74410163,11.0685398,12.7446201,11.37687616,9.717910649,8.338336335,8.486842105,6.816720257,10.01965882,6.214725094,2.755220418,3.866355413,4.089680859,5.468465184,7.332123412,7.733787427,13.09283376,15.55753547,13,10,11,7,10,11,1,1,1,2,2,3,2.019639251,3.015557535,2.361992172,1.734373958,2.302631579,2.057877814,2.092713552,2.156129114,13792,13708,13693,13715,13775,14094,14359,14591,14818,14991,15200,15550,15769
E05000538,515,Southwark,College,116.3176829,121.6090673,118.1344256,119.0808447,112.8419101,107.2206096,104.9019608,115.2765584,89.39852878,91.368385,92.06751055,79.74576271,83.10038119,73.27403643,17.52605848,18.39464883,20.66654254,19.72276491,19.00788132,19.32148041,18.98395722,19.49078139,19.73171787,17.81126905,14.6835443,14.23728814,14.82422702,16.68784413,1.19915137,0.836120401,1.489480544,1.581542469,1.668984701,0.816400581,1.336898396,1.229148376,1.298139334,1.198835417,1.181434599,0.677966102,0.762388818,1.609487505,7.656120284,6.317354143,4.747719233,7.814680435,8.901251739,10.52249637,6.862745098,5.882352941,4.327131112,6.850488097,5.485232068,4.491525424,5.252011859,2.795425667,17.06484642,24.80490524,20.29417241,17.7690948,14.83541956,13.06240929,16.04278075,14.13520632,12.89485071,13.10155849,14.43037975,12.88135593,15.33248623,11.26641254,36.34351075,39.11185433,38.26103147,37.58489162,33.56513676,26.0341074,28.25311943,30.90430202,22.32799654,26.63127248,36.70886076,29.66101695,35.32401525,32.95213892,17.61830089,16.16499443,14.5224353,12.28021211,14.3718127,18.77721335,18.71657754,25.10974539,13.67373431,12.67340298,8.101265823,8.220338983,0,0,16.51139194,13.47082869,16.10500838,19.629733,16.59712564,13.51596517,9.893048128,9.833187006,9.26006058,7.706799109,7.172995781,5.677966102,7.285048708,4.404913172,1.844848261,1.486436269,1.675665612,2.046702019,2.596198424,3.7191582,3.743315508,7.726075505,4,4,4,3,3,3,1,1,0,1,1,1,1.069518717,0.965759438,1.644309823,1.541359822,0.675105485,0.762711864,0.931808556,1.016518424,10841,10764,10742,10749,10785,11024,11220,11390,11555,11678,11850,11800,11805
E05000539,516,Southwark,East Dulwich,92.50021878,105.778562,104.3362832,105.8875609,97.78288137,94.20415225,80.5751723,74.83849316,78.31774153,73.06872232,66.39676113,69.63265306,68.87838278,60.31953049,15.83967796,22.84958094,17.52212389,21.42540947,22.17118629,19.55017301,16.25116991,14.59854015,15.97814389,16.31950139,10.85020243,13.55102041,11.6563417,15.73198565,1.225168461,1.235112483,1.061946903,0.885347499,0.883314195,0.432525952,0.340338637,0.251698968,0.827883103,1.23011317,0.890688259,0.734693878,1.059667427,1.059667427,6.913450599,4.764005293,6.194690265,5.931828243,5.918205106,5.882352941,4.254232962,3.020387616,3.808262273,2.378218796,3.481781377,2.612244898,3.505053799,1.630257581,13.73938917,13.23334804,12.92035398,12.57193448,10.59977034,12.4567474,14.20913809,9.984059065,10.4313271,10.74298835,10.76923077,10.04081633,13.12357352,8.721878057,36.14246959,38.90604323,41.68141593,43.02788845,36.30421341,35.7266436,28.07793755,25.33769612,27.15456578,28.12858783,27.04453441,30.36734694,29.10009782,25.6765569,2.450336921,5.734450816,3.982300885,2.213368747,2.561611165,1.470588235,2.042031822,5.369577985,2.566437619,2.050188617,1.781376518,2.204081633,0.244538637,0,14.00192526,16.40935157,18.31858407,17.35281098,14.92800989,13.66782007,9.869820471,8.557764913,12.00430499,7.380679022,7.368421053,6.530612245,6.358004565,4.890772742,1.487704559,1.764446405,1.061946903,1.859229748,3.35659394,4.238754325,4.849825576,6.040775233,4,4,3,2,3,2,1,1,2,1,1,1,0.680677274,1.67799312,1.490189585,1.23011317,0.890688259,1.224489796,0.733615911,0.81512879,11427,11335,11300,11295,11321,11560,11753,11919,12079,12194,12350,12250,12268
